timestamp_utc,seq,run_id,battery_voltage_v,battery_current_a,depth_m,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,humidity_pct
2026-02-05T16:36:59.700Z,597,run02,22.15,3.547,9.878,0.0151,0.0149,9.8494,48.927
2026-02-05T16:36:59.800Z,598,run02,22.235,2.842,9.971,0.0157,0.0297,9.7835,48.892
2026-02-05T16:36:59.900Z,599,run02,22.165,3.264,9.971,0.0088,-0.0521,9.8054,50.356
2026-02-05T16:37:00.000Z,600,run02,22.165,3.23,9.992,0.025,0.0022,9.8057,52.802
2026-02-05T16:37:00.100Z,601,run02,22.151,3.298,9.953,-0.0025,-0.0347,9.809,50.912
2026-02-05T16:37:00.200Z,602,run02,22.175,3.102,9.978,-0.0073,0.0488,9.8119,48.393
2026-02-05T16:37:00.300Z,603,run02,22.255,2.347,9.95,-0.0069,-0.0094,9.8384,55.506
2026-02-05T16:37:00.400Z,604,run02,22.188,2.859,10.113,0.0172,0.0149,9.7876,50.157
2026-02-05T16:37:00.500Z,605,run02,22.241,2.536,10.149,0.0073,-0.0007,9.7846,48.846
2026-02-05T16:37:00.600Z,606,run02,22.21,2.798,10.031,0.0058,-0.0161,9.8471,52.824
2026-02-05T16:37:00.700Z,607,run02,22.121,3.129,10.277,0.0159,-0.0184,9.7961,49.062
2026-02-05T16:37:00.800Z,608,run02,22.167,2.904,10.11,-0.041,0.0317,9.7721,53.326
2026-02-05T16:37:00.900Z,609,run02,22.125,3.133,10.311,0.0062,0.0191,9.7954,48.259
2026-02-05T16:37:01.000Z,610,run02,22.158,2.868,10.111,0.0044,0.0389,9.8001,52.86
2026-02-05T16:37:01.100Z,611,run02,22.227,2.353,9.989,0.0334,0.0011,9.8566,50.402
2026-02-05T16:37:01.200Z,612,run02,22.273,1.963,10.249,-0.0306,0.0058,9.8377,52.582
2026-02-05T16:37:01.300Z,613,run02,22.164,2.74,10.25,0.0311,-0.0053,9.8444,53.804
2026-02-05T16:37:01.400Z,614,run02,22.149,2.609,10.245,0.0015,-0.0057,9.8346,47.735
2026-02-05T16:37:01.500Z,615,run02,22.189,2.357,10.194,0.0098,-0.0208,9.8384,52.552
2026-02-05T16:37:01.600Z,616,run02,22.242,2.117,10.272,0.0335,0.0017,9.7894,47.182
2026-02-05T16:37:01.700Z,617,run02,22.151,2.384,10.241,0.0112,-0.0158,9.804,47.906
2026-02-05T16:37:01.800Z,618,run02,22.189,2.523,10.278,0.008,0.0088,9.7803,48.393
2026-02-05T16:37:01.900Z,619,run02,22.147,2.759,10.409,0.0048,0.0034,9.8037,51.007
2026-02-05T16:37:02.000Z,620,run02,22.175,2.593,10.36,-0.0097,0.0058,9.8305,50.066
2026-02-05T16:37:02.100Z,621,run02,22.1,2.997,10.42,-0.0006,0.0335,9.814,49.666
2026-02-05T16:37:02.200Z,622,run02,22.165,2.181,10.352,-0.0143,-0.0008,9.8493,50.292
2026-02-05T16:37:02.300Z,623,run02,22.132,2.734,10.358,-0.0009,0.0151,9.7758,51.183
2026-02-05T16:37:02.400Z,624,run02,22.174,2.462,10.293,-0.0467,0.041,9.825,51.336
2026-02-05T16:37:02.500Z,625,run02,22.144,2.634,10.388,0.0086,0.0261,9.7726,52.188
2026-02-05T16:37:02.600Z,626,run02,22.159,2.273,10.11,-0.0024,0.0231,9.8128,53.64
2026-02-05T16:37:02.700Z,627,run02,22.114,2.704,10.4,-0.0067,-0.0061,9.8322,49.957
2026-02-05T16:37:02.800Z,628,run02,22.132,2.45,10.467,0.0044,0.0046,9.8036,48.958
2026-02-05T16:37:02.900Z,629,run02,22.161,2.136,10.548,-0.0287,-0.0264,9.8265,51.227
2026-02-05T16:37:03.000Z,630,run02,22.162,2.315,10.482,0.0386,0.01,9.7812,47.711
2026-02-05T16:37:03.100Z,631,run02,22.136,2.226,10.56,-0.0021,0.0055,9.7601,48.643
2026-02-05T16:37:03.200Z,632,run02,22.113,2.424,10.324,-0.0029,0.0005,9.8267,51.999
2026-02-05T16:37:03.300Z,633,run02,22.168,1.903,10.553,-0.0193,0.0205,9.8623,49.752
2026-02-05T16:37:03.400Z,634,run02,22.119,2.228,10.408,0.0005,-0.0242,9.7801,47.584
2026-02-05T16:37:03.500Z,635,run02,22.127,2.335,10.471,0.0277,0.0327,9.8467,47.02
2026-02-05T16:37:03.600Z,636,run02,22.154,2.206,10.59,0.0207,0.018,9.8113,50.097
2026-02-05T16:37:03.700Z,637,run02,22.084,2.581,10.753,0.0171,-0.0014,9.7699,52.284
2026-02-05T16:37:03.800Z,638,run02,22.083,2.389,10.679,0.0109,-0.003,9.7761,52.257
2026-02-05T16:37:03.900Z,639,run02,22.145,2.135,10.661,-0.0072,0.0096,9.8105,50.222
2026-02-05T16:37:04.000Z,640,run02,22.148,2.183,10.674,-0.029,0.0304,9.7979,54.018
2026-02-05T16:37:04.100Z,641,run02,22.108,2.188,10.621,-0.004,0.002,9.7706,49.79
2026-02-05T16:37:04.200Z,642,run02,22.105,2.202,10.655,-0.0047,0.0029,9.7592,49.723
2026-02-05T16:37:04.300Z,643,run02,22.198,1.514,10.768,0.021,0.0004,9.7846,44.865
2026-02-05T16:37:04.400Z,644,run02,22.158,1.953,10.604,0.0062,0.0356,9.8158,49.105
2026-02-05T16:37:04.500Z,645,run02,22.167,1.58,10.818,0.0322,-0.0074,9.8098,51.704
2026-02-05T16:37:04.600Z,646,run02,22.053,2.392,10.737,0.0239,-0.0006,9.795,53.128
2026-02-05T16:37:04.700Z,647,run02,22.129,1.972,10.875,-0.0091,0.0293,9.8161,48.34
2026-02-05T16:37:04.800Z,648,run02,22.134,1.915,10.905,-0.0359,0.0029,9.8412,50.925
2026-02-05T16:37:04.900Z,649,run02,22.081,2.225,10.658,0.0277,0.0227,9.8218,52.094
2026-02-05T16:37:05.000Z,650,run02,22.087,2.066,10.784,0.0272,-0.0182,9.8064,50.022
2026-02-05T16:37:05.100Z,651,run02,22.164,1.584,10.773,-0.0273,-0.0041,9.8378,45.433
2026-02-05T16:37:05.200Z,652,run02,22.117,1.885,10.694,0.0302,0.0297,9.7812,50.495
2026-02-05T16:37:05.300Z,653,run02,22.105,1.79,10.789,0.0076,-0.0135,9.8033,51.523
2026-02-05T16:37:05.400Z,654,run02,22.166,1.351,11.153,0.0032,-0.003,9.804,48.105
2026-02-05T16:37:05.500Z,655,run02,22.105,1.652,10.987,0.0323,0.0051,9.7729,49.492
2026-02-05T16:37:05.600Z,656,run02,22.115,1.789,11.134,0.0269,-0.0198,9.7974,47.689
2026-02-05T16:37:05.700Z,657,run02,22.096,1.795,11.042,0.013,-0.0083,9.7478,44.86
2026-02-05T16:37:05.800Z,658,run02,22.14,1.37,10.902,0.0095,0.0023,9.8674,52.054
2026-02-05T16:37:05.900Z,659,run02,22.049,2.146,10.954,0.0123,0.0009,9.7819,49.993
2026-02-05T16:37:06.000Z,660,run02,22.093,1.756,11.068,-0.008,0.0256,9.8576,53.195
2026-02-05T16:37:06.100Z,661,run02,22.098,1.784,11.07,-0.0011,0.0308,9.8111,51.715
2026-02-05T16:37:06.200Z,662,run02,22.078,1.88,10.985,-0.018,-0.0171,9.8269,49.292
2026-02-05T16:37:06.300Z,663,run02,22.107,1.51,10.908,-0.0067,0.0022,9.7953,49.834
2026-02-05T16:37:06.400Z,664,run02,22.073,1.87,11.405,-0.0073,0.0135,9.8162,51.132
2026-02-05T16:37:06.500Z,665,run02,22.095,1.611,11.078,-0.0127,0.0303,9.8295,51.934
2026-02-05T16:37:06.600Z,666,run02,22.099,1.44,11.077,0.0027,0.0144,9.8299,50.645
2026-02-05T16:37:06.700Z,667,run02,22.048,1.869,11.137,-0.0065,0.0058,9.8332,52.211
2026-02-05T16:37:06.800Z,668,run02,22.012,2.133,11.118,0.01,0.0133,9.799,49.407
2026-02-05T16:37:06.900Z,669,run02,22.047,1.892,11.172,-0.0324,0.0135,9.7956,48.006
2026-02-05T16:37:07.000Z,670,run02,22.024,1.94,11.305,-0.0023,-0.0186,9.7622,49.87
2026-02-05T16:37:07.100Z,671,run02,22.072,1.497,11.18,0.0026,0.0039,9.8257,50.41
2026-02-05T16:37:07.200Z,672,run02,22.144,1.163,11.093,-0.0062,0.0292,9.8425,47.597
2026-02-05T16:37:07.300Z,673,run02,22.014,2.08,11.21,-0.0034,-0.0041,9.8585,47.327
2026-02-05T16:37:07.400Z,674,run02,21.965,2.24,11.196,-0.0317,0.0026,9.8192,50.895
2026-02-05T16:37:07.500Z,675,run02,22.001,2.077,11.402,0.0071,-0.0049,9.787,49.187
2026-02-05T16:37:07.600Z,676,run02,22.059,1.505,11.393,0.013,-0.0463,9.7591,49.668
2026-02-05T16:37:07.700Z,677,run02,22.089,1.25,11.303,0.0099,0.0004,9.8413,49.281
2026-02-05T16:37:07.800Z,678,run02,22.079,1.269,11.182,0.0208,0.006,9.7561,53.041
2026-02-05T16:37:07.900Z,679,run02,22.114,1.076,11.204,0.004,-0.0102,9.7998,52.524
2026-02-05T16:37:08.000Z,680,run02,22.041,1.541,11.344,0.0096,-0.0231,9.8033,47.525
2026-02-05T16:37:08.100Z,681,run02,21.97,2.048,11.393,0.0031,-0.0176,9.8079,48.934
2026-02-05T16:37:08.200Z,682,run02,22.046,1.517,11.339,0.0138,0.0153,9.8111,51.7
2026-02-05T16:37:08.300Z,683,run02,22.015,1.644,11.345,-0.0315,0.0395,9.8141,51.204
2026-02-05T16:37:08.400Z,684,run02,21.971,1.96,11.35,-0.0179,0.0276,9.7375,49.917
2026-02-05T16:37:08.500Z,685,run02,22.035,1.42,11.424,0.0317,-0.0269,9.8104,47.725
2026-02-05T16:37:08.600Z,686,run02,21.937,2.147,11.205,-0.0492,0.0171,9.7431,48.635
2026-02-05T16:37:08.700Z,687,run02,21.937,2.129,11.349,-0.0028,-0.0133,9.832,48.966
2026-02-05T16:37:08.800Z,688,run02,22.001,1.487,11.414,0.0234,-0.0116,9.7933,50.554
2026-02-05T16:37:08.900Z,689,run02,22.011,1.349,11.614,-0.0019,-0.0092,9.7453,53.407
2026-02-05T16:37:09.000Z,690,run02,21.958,1.728,11.428,-0.0081,0.0141,9.7856,48.626
2026-02-05T16:37:09.100Z,691,run02,21.986,1.411,11.544,0.0026,0.0192,9.7929,47.948
2026-02-05T16:37:09.200Z,692,run02,22.019,1.165,11.566,-0.0071,-0.002,9.8457,49.783
2026-02-05T16:37:09.300Z,693,run02,21.938,1.893,11.689,0.0006,-0.0016,9.8159,52.063
2026-02-05T16:37:09.400Z,694,run02,21.941,1.872,11.703,-0.0137,0.0093,9.8203,47.106
2026-02-05T16:37:09.500Z,695,run02,21.969,1.551,11.587,0.0222,0.0114,9.8454,52.907
2026-02-05T16:37:09.600Z,696,run02,21.985,1.124,11.562,0.0285,0.0235,9.8071,49.656
2026-02-05T16:37:09.700Z,697,run02,22.039,1.133,11.56,-0.0027,-0.0257,9.8326,48.531
2026-02-05T16:37:09.800Z,698,run02,21.98,1.533,11.619,-0.0277,0.0004,9.8305,46.8
2026-02-05T16:37:09.900Z,699,run02,21.988,1.35,11.616,-0.0105,-0.0214,9.7714,51.413
2026-02-05T16:37:10.000Z,700,run02,22.0,1.398,11.732,-0.0037,-0.001,9.8542,49.658
2026-02-05T16:37:10.100Z,701,run02,21.904,1.807,11.735,0.0101,-0.0045,9.7674,50.341
2026-02-05T16:37:10.200Z,702,run02,21.953,1.721,11.769,-0.0202,-0.0009,9.8375,48.198
2026-02-05T16:37:10.300Z,703,run02,21.883,1.915,11.852,-0.0154,-0.016,9.7645,49.362
2026-02-05T16:37:10.400Z,704,run02,21.982,1.206,11.929,0.0102,-0.0297,9.828,49.027
2026-02-05T16:37:10.500Z,705,run02,21.932,1.402,11.772,0.0188,-0.0419,9.8659,49.799
2026-02-05T16:37:10.600Z,706,run02,21.907,1.734,11.886,-0.0124,-0.0026,9.8036,48.661
2026-02-05T16:37:10.700Z,707,run02,21.919,1.643,11.758,-0.0267,-0.0086,9.8023,46.932
2026-02-05T16:37:10.800Z,708,run02,21.868,1.972,11.928,0.0657,-0.0135,9.8283,55.457
2026-02-05T16:37:10.900Z,709,run02,21.916,1.641,11.933,0.0157,0.0265,9.8001,47.273
2026-02-05T16:37:11.000Z,710,run02,21.851,2.073,11.944,-0.0053,-0.0172,9.8645,50.363
2026-02-05T16:37:11.100Z,711,run02,21.884,1.684,11.869,0.0174,0.0283,9.8158,46.456
2026-02-05T16:37:11.200Z,712,run02,21.86,1.845,11.81,-0.0025,0.0325,9.8004,46.006
2026-02-05T16:37:11.300Z,713,run02,21.926,1.434,11.754,0.0173,-0.039,9.7938,50.196
2026-02-05T16:37:11.400Z,714,run02,21.887,1.54,11.906,0.0032,0.0018,9.782,50.349
2026-02-05T16:37:11.500Z,715,run02,21.874,1.815,12.08,0.0018,-0.008,9.7912,52.523
2026-02-05T16:37:11.600Z,716,run02,21.849,2.031,11.912,-0.0023,-0.0582,9.7995,50.799
2026-02-05T16:37:11.700Z,717,run02,21.832,1.772,12.038,-0.0289,-0.0289,9.7954,49.7
2026-02-05T16:37:11.800Z,718,run02,21.899,1.535,12.061,0.0388,0.0155,9.7903,48.101
2026-02-05T16:37:11.900Z,719,run02,21.855,1.98,11.965,-0.0188,0.0404,9.873,52.998
2026-02-05T16:37:12.000Z,720,run02,21.941,1.0,12.142,-0.0272,0.0181,9.7791,51.858
2026-02-05T16:37:12.100Z,721,run02,21.924,1.154,11.736,-0.0043,0.0065,9.8144,47.507
2026-02-05T16:37:12.200Z,722,run02,21.85,1.793,11.921,-0.0192,-0.0004,9.8278,50.076
2026-02-05T16:37:12.300Z,723,run02,21.849,1.601,11.968,-0.001,0.0337,9.8289,50.288
2026-02-05T16:37:12.400Z,724,run02,21.829,1.787,11.995,0.0138,0.043,9.8082,49.309
2026-02-05T16:37:12.500Z,725,run02,21.821,1.634,12.127,0.0199,-0.0117,9.8028,51.544
2026-02-05T16:37:12.600Z,726,run02,21.82,1.795,12.139,0.0163,-0.04,9.8235,51.663
2026-02-05T16:37:12.700Z,727,run02,21.87,1.389,12.166,-0.0061,-0.042,9.818,49.619
2026-02-05T16:37:12.800Z,728,run02,21.815,1.814,12.203,0.001,0.0264,9.8022,49.438
2026-02-05T16:37:12.900Z,729,run02,21.803,1.951,12.065,0.0082,-0.0009,9.7631,52.998
2026-02-05T16:37:13.000Z,730,run02,21.761,2.03,12.055,-0.0352,0.0037,9.796,51.866
2026-02-05T16:37:13.100Z,731,run02,21.731,2.278,12.233,0.0114,-0.0358,9.7756,50.145
2026-02-05T16:37:13.200Z,732,run02,21.826,1.759,12.147,-0.0291,-0.0151,9.79,46.742
2026-02-05T16:37:13.300Z,733,run02,21.789,1.779,12.07,0.0408,-0.0059,9.811,50.688
2026-02-05T16:37:13.400Z,734,run02,21.853,1.252,12.341,-0.0081,0.0042,9.8208,51.396
2026-02-05T16:37:13.500Z,735,run02,21.808,1.562,12.4,-0.0037,-0.008,9.8634,44.491
2026-02-05T16:37:13.600Z,736,run02,21.779,1.676,12.433,-0.0154,-0.0207,9.7939,50.504
2026-02-05T16:37:13.700Z,737,run02,21.765,2.061,12.312,-0.0126,-0.0157,9.8332,49.167
2026-02-05T16:37:13.800Z,738,run02,21.787,1.576,12.373,0.0455,0.0242,9.8192,49.558
2026-02-05T16:37:13.900Z,739,run02,21.722,2.012,12.464,0.0188,0.0049,9.8489,48.185
2026-02-05T16:37:14.000Z,740,run02,21.755,1.786,12.279,-0.031,0.0122,9.8273,49.704
2026-02-05T16:37:14.100Z,741,run02,21.732,1.747,12.471,0.0301,-0.018,9.7797,52.784
2026-02-05T16:37:14.200Z,742,run02,21.731,1.889,12.405,0.0239,-0.0591,9.7583,49.107
2026-02-05T16:37:14.300Z,743,run02,21.744,1.712,12.485,-0.0056,-0.0105,9.8193,51.931
2026-02-05T16:37:14.400Z,744,run02,21.763,1.716,12.429,0.0061,-0.0173,9.7941,48.387
2026-02-05T16:37:14.500Z,745,run02,21.784,1.348,12.557,-0.0003,0.007,9.7806,51.518
2026-02-05T16:37:14.600Z,746,run02,21.749,1.8,12.466,0.0395,0.0657,9.772,50.003
2026-02-05T16:37:14.700Z,747,run02,21.759,1.747,12.312,-0.0159,0.0139,9.8148,50.704
2026-02-05T16:37:14.800Z,748,run02,21.745,1.752,12.622,0.0029,0.0547,9.8552,50.014
2026-02-05T16:37:14.900Z,749,run02,21.69,2.048,12.399,-0.0086,0.0114,9.7977,51.283
2026-02-05T16:37:15.000Z,750,run02,21.681,2.137,12.636,-0.0287,-0.0126,9.8277,44.865
2026-02-05T16:37:15.100Z,751,run02,21.665,2.026,12.518,0.0438,0.007,9.8069,47.16
2026-02-05T16:37:15.200Z,752,run02,21.652,2.272,12.661,-0.0236,0.0356,9.7713,50.834
2026-02-05T16:37:15.300Z,753,run02,21.65,2.163,12.674,0.0044,0.0366,9.832,45.913
2026-02-05T16:37:15.400Z,754,run02,21.699,1.92,12.62,-0.0348,-0.0115,9.7772,48.939
2026-02-05T16:37:15.500Z,755,run02,21.727,1.887,12.645,-0.008,0.0051,9.8106,49.891
2026-02-05T16:37:15.600Z,756,run02,21.661,2.138,12.653,0.0084,-0.0286,9.7998,48.344
2026-02-05T16:37:15.700Z,757,run02,21.608,2.234,12.426,-0.0165,0.0165,9.8368,48.617
2026-02-05T16:37:15.800Z,758,run02,21.597,2.5,12.656,0.0117,0.0311,9.7783,50.543
2026-02-05T16:37:15.900Z,759,run02,21.605,2.457,12.549,-0.0054,0.0008,9.8217,52.019
2026-02-05T16:37:16.000Z,760,run02,21.661,1.956,12.694,0.0232,-0.0133,9.7848,48.083
2026-02-05T16:37:16.100Z,761,run02,21.626,2.107,12.58,0.0272,0.0072,9.7947,48.85
2026-02-05T16:37:16.200Z,762,run02,21.607,2.358,12.592,-0.0117,0.0083,9.7009,48.537
2026-02-05T16:37:16.300Z,763,run02,21.564,2.497,12.888,0.0015,0.0016,9.8728,45.157
2026-02-05T16:37:16.400Z,764,run02,21.566,2.478,12.851,0.0037,0.0036,9.8265,50.283
2026-02-05T16:37:16.500Z,765,run02,21.62,2.197,12.76,0.0124,-0.0035,9.787,51.869
2026-02-05T16:37:16.600Z,766,run02,21.631,1.86,12.796,0.0003,0.0199,9.7763,52.033
2026-02-05T16:37:16.700Z,767,run02,21.639,1.957,12.769,0.0038,0.0147,9.7951,48.258
2026-02-05T16:37:16.800Z,768,run02,21.558,2.359,12.868,-0.0049,-0.0197,9.8315,47.497
2026-02-05T16:37:16.900Z,769,run02,21.596,2.401,12.76,0.0023,-0.0202,9.7532,50.043
2026-02-05T16:37:17.000Z,770,run02,21.603,1.989,12.943,0.026,-0.0051,9.8058,51.659
2026-02-05T16:37:17.100Z,771,run02,21.563,2.353,12.835,0.0129,0.0147,9.8631,50.31
2026-02-05T16:37:17.200Z,772,run02,21.544,2.551,12.835,0.014,0.003,9.776,50.579
2026-02-05T16:37:17.300Z,773,run02,21.588,2.037,12.896,0.0145,-0.0129,9.8124,52.284
2026-02-05T16:37:17.400Z,774,run02,21.511,2.736,12.852,-0.0031,0.0052,9.8761,48.522
2026-02-05T16:37:17.500Z,775,run02,21.564,2.313,12.96,0.0064,-0.0066,9.829,49.56
2026-02-05T16:37:17.600Z,776,run02,21.504,2.825,12.89,-0.0217,0.0176,9.8138,53.269
2026-02-05T16:37:17.700Z,777,run02,21.559,2.31,13.008,0.0254,0.0067,9.8252,49.606
2026-02-05T16:37:17.800Z,778,run02,21.556,2.184,13.099,-0.0557,-0.0063,9.798,47.465
2026-02-05T16:37:17.900Z,779,run02,21.529,2.377,12.922,-0.0017,0.0046,9.849,48.661
2026-02-05T16:37:18.000Z,780,run02,21.547,2.508,12.998,0.0228,0.0263,9.798,48.124
2026-02-05T16:37:18.100Z,781,run02,21.529,2.442,13.074,-0.0273,-0.0114,9.7512,50.714
2026-02-05T16:37:18.200Z,782,run02,21.488,2.517,13.001,0.008,0.0081,9.7983,48.208
2026-02-05T16:37:18.300Z,783,run02,21.477,2.704,13.107,-0.0136,-0.0014,9.781,50.542
2026-02-05T16:37:18.400Z,784,run02,21.482,2.576,13.133,-0.0074,0.0085,9.8016,48.528
2026-02-05T16:37:18.500Z,785,run02,21.474,2.63,13.203,0.0189,-0.0131,9.8022,45.753
2026-02-05T16:37:18.600Z,786,run02,21.51,2.16,13.05,0.004,0.0022,9.8459,50.613
2026-02-05T16:37:18.700Z,787,run02,21.44,2.813,13.033,-0.0407,0.0222,9.8309,50.297
2026-02-05T16:37:18.800Z,788,run02,21.484,2.692,13.114,-0.0195,-0.0187,9.8179,51.036
2026-02-05T16:37:18.900Z,789,run02,21.397,3.225,13.064,0.0195,-0.0266,9.8099,48.654
2026-02-05T16:37:19.000Z,790,run02,21.436,2.483,13.234,0.009,-0.0258,9.7782,48.441
2026-02-05T16:37:19.100Z,791,run02,21.516,2.246,13.078,0.035,-0.0234,9.7446,50.803
2026-02-05T16:37:19.200Z,792,run02,21.42,2.997,13.444,0.0337,0.0119,9.8134,53.038
2026-02-05T16:37:19.300Z,793,run02,21.401,2.939,13.357,-0.0068,-0.0281,9.8338,50.022
2026-02-05T16:37:19.400Z,794,run02,21.459,2.556,13.246,0.0501,-0.006,9.8067,50.849
2026-02-05T16:37:19.500Z,795,run02,21.447,2.423,13.348,0.0005,0.0124,9.794,49.357
2026-02-05T16:37:19.600Z,796,run02,21.336,3.367,13.114,-0.0193,0.0083,9.8239,46.913
2026-02-05T16:37:19.700Z,797,run02,21.363,3.354,13.547,-0.0127,-0.0077,9.8075,51.935
2026-02-05T16:37:19.800Z,798,run02,21.47,2.207,13.252,-0.0451,0.0038,9.8606,51.817
2026-02-05T16:37:19.900Z,799,run02,21.366,2.839,13.316,0.0321,0.0021,9.847,51.422
2026-02-05T16:37:20.000Z,800,run02,21.31,3.499,13.159,0.0319,-0.0045,9.8388,49.636
2026-02-05T16:37:20.100Z,801,run02,21.38,2.881,13.41,-0.0203,-0.0042,9.8327,51.194
2026-02-05T16:37:20.200Z,802,run02,21.392,2.9,13.267,-0.0046,0.0447,9.7713,51.788
2026-02-05T16:37:20.300Z,803,run02,21.36,2.986,13.405,0.0019,0.0162,9.8299,53.24
2026-02-05T16:37:20.400Z,804,run02,21.377,2.758,13.357,-0.0192,0.0496,9.8213,51.977
2026-02-05T16:37:20.500Z,805,run02,21.413,2.606,13.32,-0.0351,-0.0099,9.8282,50.128
2026-02-05T16:37:20.600Z,806,run02,21.293,3.457,13.364,-0.0042,-0.0017,9.8248,47.383
2026-02-05T16:37:20.700Z,807,run02,21.377,2.612,13.484,-0.0064,-0.0266,9.8236,50.311
2026-02-05T16:37:20.800Z,808,run02,21.324,3.262,13.35,-0.0078,-0.0162,9.891,50.513
2026-02-05T16:37:20.900Z,809,run02,21.279,3.477,13.42,0.0045,0.038,9.8077,51.418
2026-02-05T16:37:21.000Z,810,run02,21.354,2.799,13.578,0.0286,-0.0104,9.8381,52.708
2026-02-05T16:37:21.100Z,811,run02,21.331,2.981,13.788,-0.0061,0.0384,9.7959,49.81
2026-02-05T16:37:21.200Z,812,run02,21.228,3.645,13.592,0.0034,-0.0249,9.8337,54.202
2026-02-05T16:37:21.300Z,813,run02,21.254,3.464,13.47,0.0145,-0.0211,9.8382,46.481
2026-02-05T16:37:21.400Z,814,run02,21.296,3.142,13.541,0.0111,-0.0068,9.8209,50.839
2026-02-05T16:37:21.500Z,815,run02,21.221,3.711,13.598,-0.0123,-0.0013,9.8601,48.403
2026-02-05T16:37:21.600Z,816,run02,21.236,3.735,13.576,0.0019,0.0185,9.7835,46.186
2026-02-05T16:37:21.700Z,817,run02,21.247,3.477,13.718,0.011,0.009,9.7954,49.596
2026-02-05T16:37:21.800Z,818,run02,21.292,3.148,13.666,-0.0226,-0.0083,9.8164,47.086
2026-02-05T16:37:21.900Z,819,run02,21.255,3.317,13.752,0.0253,-0.0027,9.8364,49.677
2026-02-05T16:37:22.000Z,820,run02,21.239,3.549,13.647,0.0286,-0.0064,9.8154,50.07
2026-02-05T16:37:22.100Z,821,run02,21.239,3.429,13.827,-0.0145,-0.0183,9.8486,52.237
2026-02-05T16:37:22.200Z,822,run02,21.186,3.79,13.695,0.0039,-0.0178,9.7901,46.985
2026-02-05T16:37:22.300Z,823,run02,21.268,3.071,13.631,0.0128,0.0206,9.7758,51.817
2026-02-05T16:37:22.400Z,824,run02,21.246,3.104,13.963,-0.0109,-0.0366,9.8192,50.196
2026-02-05T16:37:22.500Z,825,run02,21.201,3.628,13.579,0.0096,0.0323,9.8077,52.058
2026-02-05T16:37:22.600Z,826,run02,21.21,3.448,13.704,0.0033,-0.0069,9.8263,49.136
2026-02-05T16:37:22.700Z,827,run02,21.201,3.429,13.732,-0.0294,-0.0155,9.8092,47.336
2026-02-05T16:37:22.800Z,828,run02,21.26,3.108,14.062,0.0092,0.0148,9.7998,47.565
2026-02-05T16:37:22.900Z,829,run02,21.153,3.666,14.009,-0.022,0.0297,9.8078,47.416
2026-02-05T16:37:23.000Z,830,run02,21.162,3.665,13.994,0.0188,0.0224,9.8109,50.956
2026-02-05T16:37:23.100Z,831,run02,21.152,3.898,13.828,-0.0134,0.01,9.8009,52.954
2026-02-05T16:37:23.200Z,832,run02,21.155,3.743,14.121,-0.0032,0.0217,9.8039,48.87
2026-02-05T16:37:23.300Z,833,run02,21.151,3.703,13.932,0.0274,-0.0343,9.7979,51.258
2026-02-05T16:37:23.400Z,834,run02,21.101,4.117,14.009,0.0099,-0.0104,9.8357,46.953
2026-02-05T16:37:23.500Z,835,run02,21.183,3.39,13.946,-0.0216,-0.0182,9.8158,50.361
2026-02-05T16:37:23.600Z,836,run02,21.085,3.965,13.94,-0.0203,0.0245,9.8777,51.337
2026-02-05T16:37:23.700Z,837,run02,21.175,3.322,13.936,-0.012,-0.0077,9.8148,47.104
2026-02-05T16:37:23.800Z,838,run02,21.169,3.592,13.957,0.0079,0.0169,9.7935,49.592
2026-02-05T16:37:23.900Z,839,run02,21.141,3.499,14.056,0.0072,0.0107,9.8901,51.432
2026-02-05T16:37:24.000Z,840,run02,21.068,4.116,14.048,-0.0169,-0.0172,9.8224,44.132
2026-02-05T16:37:24.100Z,841,run02,21.089,3.881,14.025,-0.0233,-0.0117,9.8397,52.671
2026-02-05T16:37:24.200Z,842,run02,21.088,3.915,14.196,0.0056,0.0259,9.8278,50.707
2026-02-05T16:37:24.300Z,843,run02,21.113,3.606,13.765,-0.0036,-0.0155,9.8287,51.433
2026-02-05T16:37:24.400Z,844,run02,21.094,3.866,14.129,0.0431,0.0025,9.8261,49.175
2026-02-05T16:37:24.500Z,845,run02,21.1,3.745,14.167,0.0007,-0.0157,9.7769,46.555
2026-02-05T16:37:24.600Z,846,run02,21.061,4.107,14.226,0.0363,-0.0063,9.821,51.068
2026-02-05T16:37:24.700Z,847,run02,21.077,3.712,14.122,-0.0234,-0.0009,9.7703,49.835
2026-02-05T16:37:24.800Z,848,run02,20.998,4.426,14.166,-0.0315,-0.0157,9.8048,50.064
2026-02-05T16:37:24.900Z,849,run02,21.102,3.541,14.26,-0.0224,-0.0192,9.7882,52.175
2026-02-05T16:37:25.000Z,850,run02,21.075,3.819,14.328,0.0238,0.0057,9.8207,51.524
2026-02-05T16:37:25.100Z,851,run02,20.961,4.58,14.165,0.0351,-0.0169,9.82,53.842
2026-02-05T16:37:25.200Z,852,run02,21.056,3.963,14.239,-0.0156,-0.0162,9.8244,50.308
2026-02-05T16:37:25.300Z,853,run02,21.086,3.715,14.396,-0.0092,-0.0188,9.8186,48.618
2026-02-05T16:37:25.400Z,854,run02,20.992,4.191,14.033,-0.0234,-0.0016,9.7918,49.623
2026-02-05T16:37:25.500Z,855,run02,21.019,3.998,14.193,-0.0362,0.0189,9.8022,50.831
